CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary
801,France,Male,43,4,158713.08,2,0,0,98586.14
673,Germany,Female,77,10,76510.52,2,0,1,59595.66
714,Germany,Female,45,9,106431.97,2,1,1,164117.69
543,Germany,Female,37,3,122304.65,2,0,0,33998.7
601,France,Female,43,8,0.0,3,0,1,110916.15
582,France,Male,29,4,0.0,2,0,0,156153.27
687,Germany,Male,33,9,135962.4,2,1,0,121747.96
690,Spain,Male,26,8,116318.23,1,1,1,83253.05
746,France,Male,36,7,142400.77,1,1,1,193438.69
671,France,Female,31,6,0.0,2,1,1,15846.42
603,France,Male,51,8,186825.57,1,1,0,93739.71
572,France,Female,47,2,0.0,2,1,0,36099.7
502,Germany,Female,57,3,101465.31,1,1,0,43568.31
655,Germany,Female,44,6,146498.76,1,1,0,64853.51
695,France,Female,36,2,0.0,2,0,1,167749.54
646,France,Female,42,3,175159.9,2,0,0,67124.48
477,France,Male,22,5,82559.42,2,0,0,163112.9
818,France,Male,36,4,0.0,2,1,1,8037.03
710,Germany,Female,62,9,148214.36,1,1,0,48571.14
594,Germany,Male,18,1,132694.73,1,1,0,167689.56
744,France,Male,42,1,112419.92,1,1,1,83022.92
607,Germany,Male,32,9,144272.07,2,1,0,176580.63
664,France,Male,57,6,0.0,2,1,1,15304.08
850,Spain,Female,50,10,0.0,2,1,1,33741.84
560,France,Female,44,5,143244.97,1,1,0,98661.27
602,Germany,Female,48,7,76595.08,2,0,0,127095.14
818,Germany,Female,72,8,135290.42,2,1,1,63729.72
517,France,Male,62,1,43772.66,3,1,0,187756.24
600,Germany,Female,58,8,118723.11,1,0,0,6209.51
627,Spain,Female,25,4,0.0,1,1,1,194313.93
701,Spain,Female,33,7,123870.07,1,1,0,97794.71
755,Germany,Male,38,4,111096.91,1,1,1,19762.88
642,Germany,Male,22,10,111812.52,2,1,1,183045.46
765,Germany,Male,34,5,86055.17,2,1,1,104220.5
497,Germany,Male,35,7,110053.62,2,1,1,92887.06
686,France,Male,35,4,0.0,1,1,0,8816.37
644,France,Female,40,9,137285.26,4,1,0,77063.63
517,Germany,Male,53,0,109172.88,1,1,0,54676.1
739,Spain,Male,60,4,0.0,1,1,1,51637.67
693,France,Male,41,4,0.0,2,0,0,156381.47
531,Spain,Female,45,1,126495.57,2,1,1,164741.5
801,Spain,Male,58,1,79954.61,2,1,1,30484.19
712,France,Female,27,2,133009.51,1,1,0,126809.15
602,France,Male,23,7,113758.48,2,0,0,84077.6
507,France,Female,35,2,0.0,2,1,0,97633.93
697,Germany,Female,48,2,108128.96,2,1,1,103944.37
583,France,Female,40,4,55776.39,2,1,0,26920.43
719,France,Female,54,7,0.0,2,1,1,125041.52
554,France,Female,39,10,160132.75,1,1,0,32824.15
777,France,Female,30,4,137851.31,1,1,0,5008.23
703,Spain,Male,39,6,152685.4,1,0,0,183656.12
624,Spain,Male,33,6,66220.17,1,0,1,170819.01
806,Germany,Male,36,8,167983.17,2,1,1,106714.28
732,Spain,Male,54,0,134249.7,1,0,1,13404.4
799,France,Female,22,8,174185.98,2,0,1,192633.85
624,Spain,Female,38,8,0.0,2,1,0,95403.41
516,France,Female,46,6,62212.29,1,0,1,171681.86
753,Germany,Female,38,1,117314.92,1,1,0,122021.33
476,Spain,Female,69,1,105303.73,1,0,1,134260.34
776,France,Female,31,5,0.0,2,1,0,92647.94
737,Germany,Male,31,5,121192.22,2,1,1,74890.58
840,France,Female,43,7,0.0,2,1,0,90908.95
850,Germany,Male,31,4,146587.3,1,1,1,89874.82
482,Germany,Male,45,7,156353.46,1,1,0,72643.95
696,France,Male,28,4,172646.82,1,1,1,116471.43
693,Spain,Male,28,1,145118.83,1,0,1,77742.38
728,France,Female,28,4,142243.54,2,1,0,33074.51
814,France,Male,49,8,0.0,2,0,0,157822.54
694,France,Female,38,5,195926.39,1,1,1,85522.84
489,Germany,Female,46,8,92060.06,1,1,0,147222.95
556,France,Female,30,7,0.0,2,1,1,186648.19
714,Spain,Male,20,3,0.0,2,0,1,150465.93
576,France,Male,55,9,0.0,2,1,1,94450.97
689,France,Female,46,7,52016.08,2,1,1,72993.65
580,Germany,Male,24,1,133811.78,1,1,0,17185.95
679,France,Male,45,3,146758.24,1,1,0,48466.89
727,Germany,Male,36,6,140418.81,1,1,1,113033.73
663,France,Male,45,5,83195.12,1,1,1,48682.1
747,France,Female,47,5,139914.6,4,0,1,129964.56
695,Spain,Male,44,8,0.0,2,1,1,70974.13
686,Spain,Male,22,8,0.0,2,0,0,142331.85
839,France,Female,51,3,0.0,1,1,1,69101.23
619,France,Female,33,2,167733.51,2,1,1,65222.48
621,Spain,Male,34,8,0.0,1,0,0,47972.65
539,Spain,Male,38,8,71460.67,2,1,1,10074.05
580,Germany,Male,76,2,130334.84,2,1,1,51672.08
497,France,Female,29,4,85646.81,1,0,0,63233.02
788,Germany,Female,57,8,93716.72,1,1,1,180150.49
571,France,Female,33,9,102017.25,2,0,0,128600.49
741,Germany,Male,36,8,116993.43,2,1,0,168816.22
634,Spain,Male,35,3,0.0,2,1,1,19515.48
711,Germany,Male,43,2,39043.29,2,1,1,175423.69
700,France,Male,38,9,65962.63,1,1,1,100950.48
713,France,Male,53,6,115029.4,1,0,0,191521.32
742,Germany,Female,44,8,107926.02,1,0,1,17375.27
768,Germany,Female,47,5,104552.61,1,1,0,48137.08
737,Spain,Female,39,7,130051.66,2,0,0,55356.39
705,Germany,Male,42,8,166685.92,2,1,1,55313.51
728,France,Female,34,6,90425.15,2,1,1,11597.69
668,Germany,Male,37,10,152958.29,2,1,1,159585.61
686,Spain,Female,47,6,0.0,1,1,0,32080.69
581,France,Male,37,7,0.0,2,1,1,74320.75
554,France,Male,39,2,129709.62,1,1,0,173197.12
597,France,Female,42,4,64740.12,1,1,1,106841.12
650,Germany,Female,55,2,140891.46,3,1,1,179834.45
628,France,Female,29,9,71996.29,1,1,1,34857.46
695,Spain,Male,39,4,65521.2,1,1,1,1243.97
665,France,Female,34,1,96645.54,2,0,0,171413.66
670,Spain,Female,32,3,0.0,2,1,0,46175.7
709,Spain,Male,23,10,0.0,2,0,0,129590.18
577,Spain,Female,39,4,0.0,2,1,0,91366.42
834,France,Male,36,8,142882.49,1,1,0,89983.02
741,France,Female,64,2,69311.16,1,1,1,59237.72
727,France,Male,35,5,136364.46,1,0,0,142754.71
542,Spain,Male,34,8,108653.93,1,0,1,144725.14
716,France,Male,39,1,70657.61,2,1,1,76476.05
616,Germany,Female,28,10,105173.99,1,0,1,29835.37
582,France,Male,52,2,151457.88,1,0,1,40893.61
592,France,Female,31,2,84102.11,2,0,1,116385.24
590,Spain,Male,37,1,0.0,2,0,0,133535.99
594,France,Male,50,7,81310.34,1,1,1,183868.01
448,France,Female,36,6,83947.12,2,1,0,81999.53
589,France,Female,21,3,0.0,2,0,1,55601.44
675,France,Male,49,8,135133.39,1,0,1,179521.24
714,Spain,Male,44,7,0.0,1,0,1,6923.11
729,France,Male,44,6,0.0,2,1,0,151733.43
807,Spain,Female,42,1,0.0,1,1,0,16500.66
595,Spain,Female,43,5,0.0,2,0,0,105149.8
537,Germany,Female,47,6,103163.35,1,1,0,16259.64
626,France,Female,37,2,133968.96,2,1,0,148689.65
576,France,Female,52,9,170228.59,2,0,0,148477.57
712,France,Male,33,2,182888.08,1,1,0,3061.0
737,France,Female,33,4,0.0,2,1,0,115115.32
431,France,Male,37,0,120764.08,1,1,1,117023.08
446,France,Male,32,8,0.0,2,0,0,133292.94
420,Spain,Female,55,4,91893.32,1,1,0,144870.28
418,France,Male,34,8,155973.88,1,1,0,154208.96
709,France,Female,37,9,0.0,2,1,0,16733.59
802,France,Male,38,1,142557.11,1,1,1,172497.73
744,France,Male,54,6,93806.31,2,0,1,140068.77
508,France,Female,31,7,0.0,2,1,1,6123.15
749,Germany,Female,33,10,76692.22,1,0,1,30396.43
688,France,Female,54,9,0.0,1,1,0,191212.63
778,Germany,Female,35,1,151958.19,3,1,1,131238.37
736,Germany,Female,25,9,81732.88,2,1,0,136497.28
579,France,Male,31,6,0.0,2,1,0,26149.25
637,Germany,Male,35,8,147127.81,2,1,1,84760.7
640,France,Female,50,9,117565.03,2,0,0,82559.77
586,France,Male,33,9,0.0,1,1,0,6975.02
722,France,Male,46,6,0.0,1,1,1,93917.68
773,Spain,Female,41,5,0.0,1,1,0,28266.9
734,Germany,Male,33,5,121898.58,1,1,0,61829.89
711,Spain,Male,37,2,0.0,2,1,0,83978.86
698,France,Male,37,8,0.0,2,0,0,145004.39
604,France,Female,56,0,62732.65,1,0,1,124954.56
621,Spain,Female,40,7,0.0,2,0,1,131283.6
599,France,Female,43,4,0.0,1,1,0,170347.1
730,Spain,Female,33,9,0.0,2,0,0,176576.62
658,France,Female,40,7,140596.95,1,0,1,135459.02
753,France,Male,35,4,0.0,2,1,1,106303.4
529,France,Female,31,5,0.0,2,1,0,26817.23
637,Germany,Female,39,9,137843.8,1,1,1,117622.8
516,France,Male,35,10,57369.61,1,1,1,101699.77
663,Germany,Female,46,2,141726.88,1,1,1,58257.23
715,Spain,Male,38,2,96798.79,2,1,1,4554.67
645,Spain,Female,37,7,0.0,2,1,0,13589.93
782,France,Female,70,7,97072.42,1,0,1,131177.22
622,Spain,Male,39,9,0.0,2,0,1,100862.36
664,France,Female,31,9,114519.57,2,0,1,79222.02
615,France,Male,59,8,0.0,2,1,1,165576.55
850,France,Female,35,9,0.0,2,0,0,25329.48
850,Germany,Female,70,1,96947.58,3,1,0,62282.99
720,Spain,Female,59,6,0.0,2,1,1,160849.43
524,Spain,Female,64,5,0.0,1,1,0,136079.64
590,France,Female,60,6,147751.75,1,1,0,88206.04
850,Germany,Female,34,3,129668.43,2,1,1,88743.99
678,France,Female,50,6,0.0,1,1,0,8199.5
635,Germany,Female,65,5,117325.54,1,1,0,155799.86
635,Spain,Female,29,8,138296.94,2,1,0,141075.51
850,France,Female,81,1,0.0,2,1,1,59568.24
791,Germany,Female,42,10,113657.41,2,0,1,139946.68
716,Spain,Male,33,2,0.0,2,1,1,92916.53
554,Germany,Female,51,7,105701.91,1,0,1,179797.79
702,France,Male,40,7,145536.9,1,0,1,135334.24
795,Spain,Male,29,4,0.0,2,0,0,155711.64
654,France,Male,29,1,0.0,1,1,0,180345.44
616,Germany,Female,45,6,128352.59,3,1,1,144000.59
730,France,Male,27,5,0.0,2,1,1,116081.93
649,Germany,Male,40,4,95001.33,1,0,1,123202.99
500,Spain,Male,37,9,125822.21,1,1,0,111698.0
799,France,Female,30,9,0.0,2,1,0,136827.96
754,Germany,Male,65,1,136186.44,1,1,1,121529.59
670,France,Female,45,9,104930.38,1,1,0,155921.81
585,France,Female,35,2,0.0,2,1,0,98621.04
678,Germany,Female,40,8,128644.46,1,0,0,167673.37
736,Germany,Male,57,9,95295.39,1,1,0,28434.44
603,France,Male,31,8,0.0,2,1,1,169915.02
789,Germany,Male,51,3,104677.09,1,1,0,74265.38
709,France,Male,49,4,154344.49,2,1,1,38794.57
559,France,Female,31,3,127070.73,1,0,1,160941.78
629,France,Male,44,5,0.0,4,0,0,117572.59
688,France,Male,29,1,0.0,2,1,0,154695.57
469,Germany,Female,52,8,139493.25,3,0,0,150093.32
447,France,Male,43,2,0.0,2,1,0,33879.26
592,Spain,Male,38,8,0.0,2,1,0,180426.2
744,France,Male,31,9,120718.28,1,1,1,58961.49
825,France,Female,36,3,146053.66,1,1,1,138344.7
765,France,Male,40,6,138033.55,1,1,1,67972.45
503,Spain,Male,32,9,100262.88,2,1,1,157921.25
708,France,Female,67,1,0.0,2,0,1,3837.08
797,Germany,Male,32,1,151922.94,1,1,0,8877.06
649,France,Female,31,2,0.0,2,1,0,15200.61
638,Spain,Male,34,5,146679.77,1,1,0,102179.86
668,Germany,Female,37,6,167864.4,1,1,0,115638.29
631,Spain,Female,31,2,88161.85,2,1,0,127630.88
813,Spain,Male,27,1,137275.36,1,0,1,115733.16
753,Germany,Female,35,5,82453.96,2,0,0,18254.75
715,Spain,Male,31,7,0.0,1,1,1,149970.59
803,France,Female,40,6,165526.71,1,1,0,12328.08
630,France,Male,55,2,0.0,1,1,1,106202.07
581,Spain,Male,43,9,78022.61,1,0,1,30662.91
756,France,Female,26,5,101641.14,2,0,1,154460.68
629,Spain,Female,30,2,34013.63,1,1,0,19570.63
745,France,Female,46,7,0.0,2,1,1,67769.94
714,Germany,Male,39,3,149887.49,2,1,0,63846.36
605,France,Female,28,6,0.0,2,0,0,159508.52
755,France,Male,31,5,0.0,2,0,1,194660.78
422,France,Male,54,3,140014.42,1,0,1,86350.97
547,Germany,Female,30,9,72392.41,1,1,0,77077.14
473,France,Female,35,6,69617.36,1,1,0,143345.69
850,France,Male,40,6,97339.99,1,0,1,88815.25
643,France,Male,39,7,0.0,2,1,1,170392.59
665,Germany,Female,43,2,116322.27,4,1,0,35640.12
472,France,Male,31,4,58662.92,2,0,1,73322.0
598,France,Male,47,2,0.0,2,1,1,186116.54
553,France,Female,31,4,0.0,2,1,1,89087.4
850,Spain,Male,37,2,0.0,2,1,0,119969.99
731,France,Male,43,2,0.0,1,1,1,170034.95
726,Germany,Female,33,7,99046.31,2,1,1,56053.06
549,Germany,Female,49,6,124829.16,1,0,1,93551.36
820,France,Female,49,1,0.0,2,1,1,119087.25
581,Germany,Female,43,5,93259.57,3,1,0,141035.65
816,Germany,Female,25,2,150355.35,2,1,1,35770.84
551,Spain,Male,76,2,128410.71,2,1,1,181718.73
673,Spain,Male,39,8,138160.0,1,1,1,110468.51
720,France,Male,52,7,0.0,1,1,1,14781.12
802,Germany,Male,37,9,115569.21,1,0,1,119782.89
578,Spain,Male,23,8,0.0,2,1,0,112124.98
746,France,Female,34,4,0.0,1,0,1,65166.6
535,France,Female,31,7,111855.04,2,1,1,36278.89
752,Spain,Male,44,6,83870.33,1,1,0,178722.24
699,Spain,Male,31,6,114493.68,1,0,0,138396.32
559,France,Male,52,2,0.0,1,1,0,129013.59
699,France,Male,35,5,0.0,2,1,1,78397.24
589,France,Female,39,7,0.0,2,0,0,95985.64
600,Spain,Male,37,8,177657.35,1,1,1,77142.32
531,France,Male,44,3,0.0,2,1,1,34416.79
787,Germany,Male,43,0,132217.45,1,1,0,20955.03
579,Germany,Male,28,6,150329.15,1,1,0,145558.42
703,France,Male,36,2,0.0,2,1,0,108790.95
728,Germany,Male,39,6,152182.83,1,0,0,161203.6
672,Germany,Male,40,4,89025.88,2,1,0,188892.19
636,Spain,Male,52,4,111284.53,1,0,1,32936.44
619,Spain,Female,32,4,175406.13,2,1,1,172792.43
722,Germany,Female,40,6,89175.06,2,0,1,152883.95
626,France,Female,44,2,0.0,1,0,1,173117.22
725,Spain,Female,36,4,118520.26,1,0,0,131173.9
715,France,Male,21,6,76467.16,1,1,1,173511.72
518,France,Female,45,8,0.0,2,1,1,36193.07
608,France,Male,31,7,79962.92,2,1,0,60901.72
792,France,Female,42,2,0.0,2,1,0,92664.09
672,France,Female,53,9,169406.33,4,1,1,147311.47
544,France,Male,38,8,0.0,1,1,1,98208.62
678,France,Female,49,3,204510.94,1,0,1,738.88
615,Germany,Female,44,9,126104.98,2,0,1,110718.02
850,France,Male,49,6,128663.9,1,1,0,65769.3
556,Germany,Female,31,1,128663.81,2,1,0,125083.29
681,France,Male,29,8,0.0,1,1,0,66367.33
786,France,Male,34,9,0.0,2,1,0,144517.19
686,Germany,Female,27,1,115095.88,2,0,0,78622.46
795,Spain,Male,35,8,0.0,2,1,0,167155.36
670,France,Male,33,1,0.0,2,1,1,86413.11
745,Spain,Female,59,8,0.0,1,1,1,36124.98
849,France,Male,35,4,110837.73,1,0,0,126419.8
545,Germany,Male,33,1,132527.9,2,0,1,107429.71
776,Germany,Male,33,8,115130.34,1,0,0,129525.5
425,Spain,Female,22,7,169649.73,2,0,1,136365.0
615,France,Male,35,7,0.0,2,1,0,150784.29
560,France,Male,49,4,0.0,1,1,1,100075.1
670,France,Female,39,8,101928.51,1,0,0,89205.54
418,France,Male,36,7,90145.04,1,1,1,69157.93
593,France,Male,33,1,0.0,2,0,0,9984.4
579,Spain,Female,39,2,151963.26,2,1,0,158948.63
788,Spain,Male,37,8,141541.25,1,0,0,66013.27
690,France,Female,35,9,107944.33,2,0,0,48478.47
649,France,Female,56,8,156974.26,1,1,0,89405.26
738,France,Male,26,9,0.0,2,1,1,48644.94
686,France,Female,43,0,0.0,1,1,1,170072.9
419,Spain,Female,27,2,121580.42,1,0,1,134720.51
581,Spain,Female,46,1,0.0,2,1,0,104272.04
704,France,Male,44,3,0.0,2,0,1,152884.85
698,Spain,Female,50,1,0.0,4,1,0,88566.9
654,Spain,Male,40,5,105683.63,1,1,0,173617.09
648,Germany,Female,51,2,116574.84,1,1,0,4121.04
791,Germany,Female,33,10,130229.71,2,0,0,54019.93
439,France,Male,36,2,165536.28,2,1,1,123956.83
736,Germany,Female,26,0,84587.9,1,0,1,188037.76
794,Germany,Male,57,3,117056.46,1,1,0,93336.93
758,France,Female,50,2,95813.76,3,1,1,67944.09
623,France,Male,27,4,120509.81,1,0,0,142170.44
555,Spain,Female,24,2,0.0,2,0,1,197866.55
601,France,Male,50,2,115625.07,1,1,0,185855.21
636,France,Male,35,9,95478.17,1,0,0,169286.74
723,France,Female,49,4,0.0,2,0,1,89972.25
658,Germany,Female,55,8,119327.93,1,0,1,119439.66
605,France,Female,36,6,0.0,1,0,1,690.84
420,Germany,Female,31,1,108377.75,2,1,1,9904.63
766,France,Female,52,7,92510.9,2,0,1,66193.61
783,Spain,Female,44,3,81811.71,1,1,0,164213.53
807,France,Male,42,7,118274.71,1,1,1,25885.72
700,France,Male,38,8,134811.3,1,1,0,1299.75
547,Germany,Male,41,3,151191.31,1,1,0,175295.89
751,Spain,Male,38,7,0.0,2,0,0,90839.61
562,Germany,Male,31,4,127237.25,2,0,1,143317.42
474,France,Male,33,5,0.0,2,1,0,181945.52
780,France,Female,37,3,0.0,2,0,0,182156.81
546,Germany,Female,74,8,114888.74,2,1,1,66732.63
706,Germany,Female,29,6,185544.36,1,1,0,171037.63
690,France,Female,26,5,157624.84,1,1,1,49599.27
684,France,Male,38,4,0.0,3,1,0,75609.84
655,Germany,Female,61,2,183997.7,2,1,1,161217.18
755,Germany,Female,30,6,154221.37,2,0,1,62688.55
645,Germany,Male,47,9,152076.93,1,1,0,121840.2
691,France,Female,29,9,116536.43,1,1,0,51987.99
670,Germany,Female,35,2,79585.96,1,0,1,198802.9
616,France,Male,31,1,0.0,2,1,1,54706.75
785,Spain,Female,31,2,121691.54,2,0,0,81778.72
717,Germany,Female,64,10,98362.35,2,1,1,21630.21
617,France,Male,40,5,190008.32,2,1,1,107047.92
739,Germany,Male,58,1,110597.76,1,0,1,160122.66
560,Spain,Female,27,7,124995.98,1,1,1,114669.79
499,Spain,Male,39,6,0.0,2,1,1,81409.0
730,Germany,Male,45,6,152880.97,1,0,0,162478.11
839,Spain,Female,33,10,75592.43,1,1,0,62674.42
717,Germany,Female,33,10,102185.42,2,1,0,23231.93
747,France,Male,43,1,130788.71,1,0,1,101495.0
578,Spain,Male,36,1,157267.95,2,1,0,141533.19
685,Spain,Female,25,10,128509.63,1,1,0,121562.33
445,France,Male,64,2,136770.67,1,0,1,43678.06
781,France,Female,27,7,186558.55,1,1,1,175071.29
850,Spain,Female,45,4,114347.85,2,1,1,109089.04
797,France,Male,31,9,0.0,2,1,1,24748.89
736,France,Female,36,6,0.0,1,1,0,70496.66
582,Germany,Male,33,2,122394.0,1,1,1,22113.93
640,Germany,Male,39,9,131607.28,4,0,1,6981.43
469,Spain,Male,35,5,0.0,2,1,0,186490.37
688,Germany,Female,46,0,74458.25,1,0,1,6866.31
666,Spain,Female,47,5,0.0,1,0,0,166650.9
655,France,Male,27,2,131691.33,1,1,0,49480.66
593,France,Male,45,4,138825.19,1,0,0,10828.78
732,France,Male,62,2,0.0,2,1,1,25438.87
603,France,Male,35,6,128993.76,2,1,0,130483.56
629,France,Female,37,10,99546.25,3,0,1,25136.95
627,Spain,Male,41,5,100880.76,1,0,1,134665.25
696,France,Female,25,8,126442.59,1,1,0,121904.44
506,Spain,Male,35,6,110046.93,2,1,0,26318.73
639,France,Female,38,4,81550.94,2,0,1,118974.77
694,Spain,Male,38,7,121527.4,1,1,0,113481.02
730,France,Female,37,1,0.0,2,1,1,124364.63
496,France,Female,36,7,0.0,2,0,0,108098.28
492,France,Female,49,8,0.0,1,1,1,182865.09
478,France,Female,32,6,71187.24,1,1,1,110593.62
786,Germany,Male,24,2,120135.55,2,1,1,125449.47
670,Germany,Female,42,5,49508.79,3,1,1,100324.01
614,France,Female,43,6,0.0,2,1,1,109041.53
657,France,Male,33,1,84309.57,2,0,0,103914.4
769,France,Male,48,2,96542.16,2,0,1,197885.72
602,Germany,Male,32,7,184715.86,2,1,0,113781.99
718,Germany,Male,43,5,132615.73,2,1,0,32999.1
637,Germany,Male,30,6,122641.56,2,1,0,65618.01
694,France,Female,31,10,0.0,2,1,0,160990.27
661,Germany,Male,35,2,117212.18,1,1,1,83052.03
602,Spain,Male,33,5,0.0,2,0,1,64038.34
576,France,Male,63,9,70655.48,1,0,0,78955.8
668,France,Female,35,6,102482.76,1,1,1,53994.64
769,Germany,Male,27,7,188614.07,1,1,0,171344.09
540,Germany,Male,37,3,129965.18,1,0,0,19374.08
850,France,Male,33,0,124781.67,1,0,1,33700.52
705,Germany,Female,40,3,92889.91,1,1,1,109496.69
771,Germany,Female,38,5,137657.71,2,1,0,72985.61
660,Spain,Male,42,5,0.0,2,1,0,115509.59
700,France,Female,42,8,0.0,2,1,1,105305.72
710,France,Female,31,1,0.0,2,1,0,20081.3
697,Germany,Female,38,6,132591.36,1,1,1,7387.8
495,Germany,Female,34,9,117160.32,1,1,1,116069.24
613,France,Female,21,7,105627.95,1,1,1,36560.51
608,France,Male,33,9,89968.69,1,1,0,68777.26
672,France,Female,43,4,92599.55,2,1,1,167336.78
609,Spain,Male,32,4,99883.16,1,1,1,120594.85
579,Germany,Female,50,5,117721.02,1,0,1,192146.63
490,Germany,Male,33,5,96341.0,2,0,0,108313.34
825,France,Male,29,3,148874.01,2,0,1,71192.82
682,Germany,Male,81,6,122029.15,1,1,1,50783.88
777,France,Male,36,7,0.0,1,1,0,106472.34
670,France,Female,35,3,103465.02,2,1,1,174627.06
525,France,Female,59,6,55328.4,1,1,0,83342.73
837,France,Male,26,4,89900.24,2,1,0,175477.03
692,Germany,Male,45,6,152296.83,4,0,1,108040.86
721,Spain,Female,36,2,0.0,2,1,1,106977.8
653,France,Male,38,8,119315.75,1,1,0,150468.35
717,Spain,Female,36,2,164557.95,1,0,1,82336.73
683,Spain,Male,41,0,148863.17,1,1,1,163911.32
748,Spain,Female,23,8,85600.08,1,0,0,134077.71
542,France,Female,42,1,0.0,1,1,1,178256.58
486,Germany,Male,37,9,115217.99,2,1,0,144995.33
704,France,Male,24,2,148197.15,2,1,0,182775.08
507,France,Male,42,6,0.0,2,1,0,34777.23
647,Spain,Male,32,9,80958.36,1,1,1,128590.73
545,France,Female,26,1,0.0,2,1,1,199638.56
819,France,Female,38,10,0.0,2,1,0,30498.7
763,Germany,Male,42,6,100160.75,1,1,0,33462.94
571,France,Female,30,4,85755.86,1,1,0,145115.95
459,Germany,Male,48,4,133994.52,1,1,1,19287.06
798,Germany,Female,38,4,129055.13,1,1,0,157147.59
691,France,Male,50,6,136953.47,1,1,1,2704.98
624,Spain,Male,33,6,0.0,2,0,0,76551.7
569,Germany,Male,35,2,109196.66,3,1,0,109393.19
642,France,Male,36,4,0.0,2,1,1,195224.91
540,Spain,Female,40,8,0.0,2,1,0,3560.0
537,Spain,Male,30,1,103138.17,1,1,1,96555.42
660,France,Male,38,4,0.0,2,0,0,88080.43
450,Spain,Female,34,2,0.0,2,1,0,175480.93
620,France,Male,32,6,0.0,2,1,0,56139.09
567,France,Male,36,7,0.0,2,0,1,3896.08
789,France,Male,31,4,175477.15,1,1,1,172832.9
607,Spain,Male,28,1,135936.1,2,1,1,110560.14
679,Germany,Male,38,7,110555.37,2,1,0,46522.68
770,France,Female,37,9,0.0,2,0,0,22710.72
656,France,Female,46,5,113402.14,2,1,1,138849.06
664,Germany,Male,33,7,97286.16,2,1,0,143433.33
621,France,Male,31,7,136658.61,1,1,1,148689.13
658,France,Male,36,8,174060.46,1,1,1,94925.62
661,Spain,Male,42,2,178820.91,1,0,0,29358.57
663,Germany,Female,37,8,155303.71,1,1,0,118716.63
678,Germany,Female,51,1,145751.03,1,0,0,109718.44
764,Germany,Male,34,6,108760.27,2,1,0,166324.79
696,France,Male,27,4,87637.26,2,0,0,196111.35
480,France,Male,35,2,165692.91,1,1,1,197984.58
539,Germany,Female,34,4,91622.42,1,1,1,136603.42
556,Germany,Female,43,4,125890.72,1,1,1,74854.97
590,France,Male,24,7,126431.54,1,1,0,58781.11
561,France,Male,43,4,0.0,4,0,0,18522.91
720,Germany,Male,23,0,187861.18,2,1,1,104120.17
726,Spain,Female,56,8,123110.9,3,0,1,130113.78
677,Germany,Female,26,3,102395.79,1,1,0,119368.99
643,Spain,Female,35,6,0.0,2,1,1,41549.64
642,France,Male,40,1,154863.15,1,1,1,138052.51
760,Spain,Male,43,6,175735.5,1,1,1,157337.29
580,Germany,Male,35,10,136281.41,2,1,1,24799.47
470,Spain,Male,34,9,0.0,2,0,1,89013.67
683,Spain,Male,34,9,114609.55,2,0,1,25339.29
655,Spain,Male,38,3,250898.09,3,0,1,81054.0
672,France,Male,34,9,0.0,2,1,0,161800.77
583,Germany,Male,27,4,105907.42,2,1,1,195732.04
648,France,Female,38,2,0.0,2,0,1,9551.49
654,Germany,Male,37,2,145610.07,2,0,0,186300.59
743,Germany,Female,32,6,140348.56,2,1,1,163254.39
620,Spain,Male,36,7,169312.72,1,1,0,45414.09
632,Spain,Male,28,7,155519.59,1,1,0,1843.24
533,Germany,Female,22,10,115743.6,1,0,0,43852.05
686,Spain,Male,38,7,111484.88,1,1,1,76076.2
761,Germany,Female,38,1,120530.13,2,1,0,109394.62
782,France,Male,36,1,148795.17,2,1,1,195681.43
695,France,Male,45,3,0.0,2,1,1,30793.61
630,France,Male,50,8,0.0,2,0,1,79377.45
709,Germany,Male,23,8,73314.04,2,1,0,63446.47
667,Spain,Female,40,1,146502.07,1,1,0,19162.89
501,France,Male,40,4,125832.2,1,1,1,100433.83
635,Spain,Male,46,8,0.0,2,1,1,60739.16
641,France,Female,42,6,0.0,2,0,0,121138.77
703,France,Male,43,8,0.0,2,1,0,9704.66
670,France,Female,38,4,119624.54,2,1,1,110472.12
539,France,Male,39,3,139153.68,2,1,0,147662.33
754,Spain,Male,39,7,157691.98,2,1,0,133600.89
677,France,Male,27,2,0.0,2,1,1,20092.89
792,Germany,Female,50,4,146710.76,1,1,0,16528.4
676,France,Male,38,1,0.0,2,0,1,35644.79
850,France,Male,40,6,0.0,1,1,0,136985.08
621,Germany,Male,47,7,107363.29,1,1,1,66799.28
806,Spain,Male,18,3,0.0,2,1,1,86994.54
850,Germany,Female,45,5,103909.86,1,1,0,60083.11
671,Germany,Female,47,7,114603.76,2,1,0,153194.32
655,Spain,Female,29,9,0.0,2,0,1,85736.26
692,Germany,Male,49,6,110540.43,2,0,1,107472.99
723,Germany,Male,52,5,131694.97,1,0,1,92873.5
